kicker_player_id,kicker_player_name,season,posteam,made,att,xp_pct,league_xp_pct,below_avg,season_label
00-0019310,R.Lindell,2008,BUF,34,34,1.0,0.9915254237288136,False,2008
00-0019310,R.Lindell,2009,BUF,24,24,1.0,0.9814658803706824,False,2009
00-0019310,R.Lindell,2010,BUF,31,32,0.96875,0.9884963023829088,True,2010---
00-0019310,R.Lindell,2011,BUF,25,25,1.0,0.9942004971002486,False,2011
00-0019310,R.Lindell,2012,BUF,39,39,1.0,0.9935327405012127,False,2012
00-0019310,R.Lindell,2013,TB,31,31,1.0,0.9960536700868192,False,2013
,,,,,,,,,
00-0019343,J.Hilbert,2001,DAL,12,12,1.0,0.9814995131450828,False,2001
00-0019343,J.Hilbert,2002,CAR,3,3,1.0,0.9811965811965812,False,2002
,,,,,,,,,
00-0019440,K.Heppner,2000,SEA,8,8,1.0,0.9905033238366572,False,2000
00-0019440,K.Heppner,2000,WAS,9,9,1.0,0.9905033238366572,False,2000
,,,,,,,,,
00-0019490,P.Edinger,2000,CHI,21,21,1.0,0.9905033238366572,False,2000
00-0019490,P.Edinger,2001,CHI,34,34,1.0,0.9814995131450828,False,2001
00-0019490,P.Edinger,2002,CHI,29,29,1.0,0.9811965811965812,False,2002
00-0019490,P.Edinger,2003,CHI,26,26,1.0,0.9823008849557522,False,2003
00-0019490,P.Edinger,2004,CHI,22,22,1.0,0.9899244332493703,False,2004
00-0019490,P.Edinger,2005,MIN,31,31,1.0,0.9847670250896058,False,2005
,,,,,,,,,
00-0019536,S.Graham,2001,BUF,7,7,1.0,0.9814995131450828,False,2001
00-0019536,S.Graham,2002,CAR,21,21,1.0,0.9811965811965812,False,2002
00-0019536,S.Graham,2003,CIN,40,40,1.0,0.9823008849557522,False,2003
00-0019536,S.Graham,2004,CIN,41,41,1.0,0.9899244332493703,False,2004
00-0019536,S.Graham,2005,CIN,47,47,1.0,0.9847670250896058,False,2005
00-0019536,S.Graham,2006,CIN,40,42,0.9523809523809523,0.9876977152899824,True,2006---
00-0019536,S.Graham,2007,CIN,37,37,1.0,0.9856175972927242,False,2007
00-0019536,S.Graham,2008,CIN,15,15,1.0,0.9915254237288136,False,2008
00-0019536,S.Graham,2009,CIN,28,29,0.9655172413793104,0.9814658803706824,True,2009---
00-0019536,S.Graham,2010,NE,35,37,0.9459459459459459,0.9884963023829088,True,2010---
00-0019536,S.Graham,2010,NYG,4,4,1.0,0.9884963023829088,False,2010
00-0019536,S.Graham,2011,BAL,2,2,1.0,0.9942004971002486,False,2011
00-0019536,S.Graham,2011,MIA,6,6,1.0,0.9942004971002486,False,2011
00-0019536,S.Graham,2012,HOU,45,45,1.0,0.9935327405012127,False,2012
00-0019536,S.Graham,2013,NO,7,7,1.0,0.9960536700868192,False,2013
00-0019536,S.Graham,2014,NO,46,47,0.9787234042553191,0.9926888708367181,True,2014---
00-0019536,S.Graham,2015,ATL,8,8,1.0,0.9416598192276089,False,2015
,,,,,,,,,
00-0019542,J.Tuthill,2002,WAS,20,21,0.9523809523809523,0.9811965811965812,True,2002---
,,,,,,,,,
00-0019646,S.Janikowski,2000,LV,46,46,1.0,0.9905033238366572,False,2000
00-0019646,S.Janikowski,2001,LV,42,42,1.0,0.9814995131450828,False,2001
00-0019646,S.Janikowski,2002,LV,50,50,1.0,0.9811965811965812,False,2002
00-0019646,S.Janikowski,2003,LV,28,29,0.9655172413793104,0.9823008849557522,True,2003---
00-0019646,S.Janikowski,2004,LV,31,32,0.96875,0.9899244332493703,True,2004---
00-0019646,S.Janikowski,2005,LV,30,30,1.0,0.9847670250896058,False,2005
00-0019646,S.Janikowski,2006,LV,16,16,1.0,0.9876977152899824,False,2006
00-0019646,S.Janikowski,2007,LV,28,28,1.0,0.9856175972927242,False,2007
00-0019646,S.Janikowski,2008,LV,25,26,0.9615384615384616,0.9915254237288136,True,2008---
00-0019646,S.Janikowski,2009,LV,17,17,1.0,0.9814658803706824,False,2009
00-0019646,S.Janikowski,2010,LV,43,43,1.0,0.9884963023829088,False,2010
00-0019646,S.Janikowski,2011,LV,36,36,1.0,0.9942004971002486,False,2011
00-0019646,S.Janikowski,2012,LV,25,25,1.0,0.9935327405012127,False,2012
00-0019646,S.Janikowski,2013,LV,37,37,1.0,0.9960536700868192,False,2013
00-0019646,S.Janikowski,2014,LV,28,28,1.0,0.9926888708367181,False,2014
00-0019646,S.Janikowski,2015,LV,38,39,0.9743589743589743,0.9416598192276089,False,2015
00-0019646,S.Janikowski,2016,LV,37,39,0.9487179487179487,0.9364016736401674,False,2016
00-0019646,S.Janikowski,2018,SEA,48,51,0.9411764705882353,0.9425101214574899,True,2018---
,,,,,,,,,
00-0019676,N.Rackers,2000,CIN,21,21,1.0,0.9905033238366572,False,2000
00-0019676,N.Rackers,2001,CIN,23,24,0.9583333333333334,0.9814995131450828,True,2001---
00-0019676,N.Rackers,2002,CIN,30,32,0.9375,0.9811965811965812,True,2002---
00-0019676,N.Rackers,2003,ARI,8,8,1.0,0.9823008849557522,False,2003
00-0019676,N.Rackers,2004,ARI,28,28,1.0,0.9899244332493703,False,2004
00-0019676,N.Rackers,2005,ARI,20,20,1.0,0.9847670250896058,False,2005
00-0019676,N.Rackers,2006,ARI,32,32,1.0,0.9876977152899824,False,2006
00-0019676,N.Rackers,2007,ARI,47,48,0.9791666666666666,0.9856175972927242,True,2007---
00-0019676,N.Rackers,2008,ARI,44,44,1.0,0.9915254237288136,False,2008
00-0019676,N.Rackers,2009,ARI,37,38,0.9736842105263158,0.9814658803706824,True,2009---
00-0019676,N.Rackers,2010,HOU,43,43,1.0,0.9884963023829088,False,2010
00-0019676,N.Rackers,2011,HOU,39,40,0.975,0.9942004971002486,True,2011---
,,,,,,,,,
00-0019714,S.Lechler,2000,LV,7,7,1.0,0.9905033238366572,False,2000
,,,,,,,,,
00-0019766,C.Oglesby,2001,ARI,7,7,1.0,0.9814995131450828,False,2001
,,,,,,,,,
00-0019770,J.Feely,2001,ATL,28,28,1.0,0.9814995131450828,False,2001
00-0019770,J.Feely,2002,ATL,42,43,0.9767441860465116,0.9811965811965812,True,2002---
00-0019770,J.Feely,2003,ATL,32,33,0.9696969696969697,0.9823008849557522,True,2003---
00-0019770,J.Feely,2004,ATL,40,40,1.0,0.9899244332493703,False,2004
00-0019770,J.Feely,2005,NYG,43,43,1.0,0.9847670250896058,False,2005
00-0019770,J.Feely,2006,NYG,38,38,1.0,0.9876977152899824,False,2006
00-0019770,J.Feely,2007,MIA,26,26,1.0,0.9856175972927242,False,2007
00-0019770,J.Feely,2008,NYJ,39,39,1.0,0.9915254237288136,False,2008
00-0019770,J.Feely,2009,NYJ,32,32,1.0,0.9814658803706824,False,2009
00-0019770,J.Feely,2010,ARI,29,29,1.0,0.9884963023829088,False,2010
00-0019770,J.Feely,2011,ARI,33,33,1.0,0.9942004971002486,False,2011
00-0019770,J.Feely,2012,ARI,25,25,1.0,0.9935327405012127,False,2012
00-0019770,J.Feely,2013,ARI,37,37,1.0,0.9960536700868192,False,2013
00-0019770,J.Feely,2014,CHI,5,6,0.8333333333333334,0.9926888708367181,True,2014---
,,,,,,,,,
00-0019778,L.Tynes,2004,KC,58,60,0.9666666666666667,0.9899244332493703,True,2004---
00-0019778,L.Tynes,2005,KC,44,45,0.9777777777777777,0.9847670250896058,True,2005---
00-0019778,L.Tynes,2006,KC,35,36,0.9722222222222222,0.9876977152899824,True,2006---
00-0019778,L.Tynes,2007,NYG,40,42,0.9523809523809523,0.9856175972927242,True,2007---
00-0019778,L.Tynes,2008,NYG,3,3,1.0,0.9915254237288136,False,2008
00-0019778,L.Tynes,2009,NYG,45,45,1.0,0.9814658803706824,False,2009
00-0019778,L.Tynes,2010,NYG,43,43,1.0,0.9884963023829088,False,2010
00-0019778,L.Tynes,2011,NYG,43,43,1.0,0.9942004971002486,False,2011
00-0019778,L.Tynes,2012,NYG,46,46,1.0,0.9935327405012127,False,2012
,,,,,,,,,
00-0020296,B.Gramatica,2001,ARI,25,25,1.0,0.9814995131450828,False,2001
00-0020296,B.Gramatica,2002,ARI,29,29,1.0,0.9811965811965812,False,2002
00-0020296,B.Gramatica,2003,ARI,6,6,1.0,0.9823008849557522,False,2003
00-0020296,B.Gramatica,2004,MIA,0,1,0.0,0.9899244332493703,True,2004---
,,,,,,,,,
00-0020379,O.Pochman,2003,SF,9,10,0.9,0.9823008849557522,True,2003---
,,,,,,,,,
00-0020577,D.Boyd,2002,JAX,7,7,1.0,0.9811965811965812,False,2002
,,,,,,,,,
00-0020578,M.Bryant,2002,NYG,30,32,0.9375,0.9811965811965812,True,2002---
00-0020578,M.Bryant,2003,NYG,17,17,1.0,0.9823008849557522,False,2003
00-0020578,M.Bryant,2004,IND,5,5,1.0,0.9899244332493703,False,2004
00-0020578,M.Bryant,2004,MIA,7,7,1.0,0.9899244332493703,False,2004
00-0020578,M.Bryant,2005,TB,31,31,1.0,0.9847670250896058,False,2005
00-0020578,M.Bryant,2006,TB,22,23,0.9565217391304348,0.9876977152899824,True,2006---
00-0020578,M.Bryant,2007,TB,34,34,1.0,0.9856175972927242,False,2007
00-0020578,M.Bryant,2008,TB,35,36,0.9722222222222222,0.9915254237288136,True,2008---
00-0020578,M.Bryant,2009,ATL,10,10,1.0,0.9814658803706824,False,2009
00-0020578,M.Bryant,2010,ATL,44,44,1.0,0.9884963023829088,False,2010
00-0020578,M.Bryant,2011,ATL,45,45,1.0,0.9942004971002486,False,2011
00-0020578,M.Bryant,2012,ATL,44,44,1.0,0.9935327405012127,False,2012
00-0020578,M.Bryant,2013,ATL,39,39,1.0,0.9960536700868192,False,2013
00-0020578,M.Bryant,2014,ATL,40,40,1.0,0.9926888708367181,False,2014
00-0020578,M.Bryant,2015,ATL,26,26,1.0,0.9416598192276089,False,2015
00-0020578,M.Bryant,2016,ATL,56,57,0.9824561403508771,0.9364016736401674,False,2016
00-0020578,M.Bryant,2017,ATL,35,35,1.0,0.9400352733686067,False,2017
00-0020578,M.Bryant,2018,ATL,33,35,0.9428571428571428,0.9425101214574899,False,2018
00-0020578,M.Bryant,2019,ATL,14,15,0.9333333333333333,0.9388429752066115,True,2019---
,,,,,,,,,
00-0020677,T.France,2005,PHI,5,5,1.0,0.9847670250896058,False,2005
00-0020677,T.France,2005,TB,1,1,1.0,0.9847670250896058,False,2005
,,,,,,,,,
00-0020737,J.Reed,2002,PIT,10,11,0.9090909090909091,0.9811965811965812,True,2002---
00-0020737,J.Reed,2003,PIT,31,32,0.96875,0.9823008849557522,True,2003---
00-0020737,J.Reed,2004,PIT,38,38,1.0,0.9899244332493703,False,2004
00-0020737,Je.Reed,2004,PIT,2,2,1.0,0.9899244332493703,False,2004
00-0020737,J.Reed,2005,PIT,45,45,1.0,0.9847670250896058,False,2005
00-0020737,J.Reed,2006,PIT,41,41,1.0,0.9876977152899824,False,2006
00-0020737,J.Reed,2007,PIT,44,44,1.0,0.9856175972927242,False,2007
00-0020737,Je.Reed,2008,PIT,36,37,0.972972972972973,0.9915254237288136,True,2008---
00-0020737,J.Reed,2009,PIT,41,41,1.0,0.9814658803706824,False,2009
00-0020737,J.Reed,2010,PIT,19,19,1.0,0.9884963023829088,False,2010
00-0020737,J.Reed,2010,SF,13,13,1.0,0.9884963023829088,False,2010
,,,,,,,,,
00-0020962,R.Bironas,2005,TEN,30,32,0.9375,0.9847670250896058,True,2005---
00-0020962,R.Bironas,2006,TEN,32,32,1.0,0.9876977152899824,False,2006
00-0020962,R.Bironas,2007,TEN,28,28,1.0,0.9856175972927242,False,2007
00-0020962,R.Bironas,2008,TEN,40,40,1.0,0.9915254237288136,False,2008
00-0020962,R.Bironas,2009,TEN,37,37,1.0,0.9814658803706824,False,2009
00-0020962,R.Bironas,2010,TEN,38,38,1.0,0.9884963023829088,False,2010
00-0020962,R.Bironas,2011,TEN,34,34,1.0,0.9942004971002486,False,2011
00-0020962,R.Bironas,2012,TEN,35,35,1.0,0.9935327405012127,False,2012
00-0020962,R.Bironas,2013,TEN,41,41,1.0,0.9960536700868192,False,2013
,,,,,,,,,
00-0020972,B.Cundiff,2002,DAL,25,25,1.0,0.9811965811965812,False,2002
00-0020972,B.Cundiff,2003,DAL,30,31,0.967741935483871,0.9823008849557522,True,2003---
00-0020972,B.Cundiff,2004,DAL,31,31,1.0,0.9899244332493703,False,2004
00-0020972,B.Cundiff,2005,DAL,14,14,1.0,0.9847670250896058,False,2005
00-0020972,B.Cundiff,2009,BAL,19,19,1.0,0.9814658803706824,False,2009
00-0020972,B.Cundiff,2009,CLE,4,4,1.0,0.9814658803706824,False,2009
00-0020972,B.Cundiff,2010,BAL,39,39,1.0,0.9884963023829088,False,2010
00-0020972,B.Cundiff,2011,BAL,38,38,1.0,0.9942004971002486,False,2011
00-0020972,B.Cundiff,2012,WAS,17,17,1.0,0.9935327405012127,False,2012
00-0020972,B.Cundiff,2013,CLE,32,32,1.0,0.9960536700868192,False,2013
00-0020972,B.Cundiff,2014,CLE,28,28,1.0,0.9926888708367181,False,2014
,,,,,,,,,
00-0021052,T.Duncan,2003,ARI,5,6,0.8333333333333334,0.9823008849557522,True,2003---
,,,,,,,,,
00-0021080,A.Elling,2003,MIN,48,48,1.0,0.9823008849557522,False,2003
00-0021080,A.Elling,2004,TEN,2,2,1.0,0.9899244332493703,False,2004
,,,,,,,,,
00-0021226,J.Chandler,2002,SF,14,14,1.0,0.9811965811965812,False,2002
00-0021226,J.Chandler,2003,SF,7,8,0.875,0.9823008849557522,True,2003---
00-0021226,J.Chandler,2004,CAR,8,8,1.0,0.9899244332493703,False,2004
00-0021226,J.Chandler,2004,WAS,6,6,1.0,0.9899244332493703,False,2004
,,,,,,,,,
00-0021347,H.Epstein,2002,JAX,13,13,1.0,0.9811965811965812,False,2002
,,,,,,,,,
00-0021389,O.Kimrin,2004,WAS,6,6,1.0,0.9899244332493703,False,2004
,,,,,,,,,
00-0021462,S.Marler,2003,JAX,30,30,1.0,0.9823008849557522,False,2003
,,,,,,,,,
00-0021940,J.Brown,2003,SEA,48,48,1.0,0.9823008849557522,False,2003
00-0021940,J.Brown,2004,SEA,40,40,1.0,0.9899244332493703,False,2004
00-0021940,J.Brown,2005,SEA,56,57,0.9824561403508771,0.9847670250896058,True,2005---
00-0021940,J.Brown,2006,SEA,36,36,1.0,0.9876977152899824,False,2006
00-0021940,J.Brown,2007,SEA,43,43,1.0,0.9856175972927242,False,2007
00-0021940,J.Brown,2008,LA,19,19,1.0,0.9915254237288136,False,2008
00-0021940,Josh.Brown,2009,LA,16,16,1.0,0.9814658803706824,False,2009
00-0021940,Josh.Brown,2010,LA,26,27,0.9629629629629629,0.9884963023829088,True,2010---
00-0021940,Josh.Brown,2011,LA,18,18,1.0,0.9942004971002486,False,2011
00-0021940,J.Brown,2012,CIN,8,8,1.0,0.9935327405012127,False,2012
00-0021940,J.Brown,2013,NYG,31,31,1.0,0.9960536700868192,False,2013
00-0021940,J.Brown,2014,NYG,44,44,1.0,0.9926888708367181,False,2014
00-0021940,J.Brown,2015,NYG,44,45,0.9777777777777777,0.9416598192276089,False,2015
00-0021940,J.Brown,2016,NYG,9,9,1.0,0.9364016736401674,False,2016
,,,,,,,,,
00-0022017,M.Scifres,2011,LAC,3,3,1.0,0.9942004971002486,False,2011
,,,,,,,,,
00-0022170,R.Hamilton,2005,DET,0,1,0.0,0.9847670250896058,True,2005---
,,,,,,,,,
00-0022427,W.Welker,2004,MIA,1,1,1.0,0.9899244332493703,False,2004
00-0022427,W.Welker,2010,NE,1,1,1.0,0.9884963023829088,False,2010
,,,,,,,,,
00-0022589,K.Larson,2007,CIN,0,1,0.0,0.9856175972927242,True,2007---
,,,,,,,,,
00-0022737,N.Kaeding,2004,LAC,54,55,0.9818181818181818,0.9899244332493703,True,2004---
00-0022737,N.Kaeding,2005,LAC,49,49,1.0,0.9847670250896058,False,2005
00-0022737,N.Kaeding,2006,LAC,58,58,1.0,0.9876977152899824,False,2006
00-0022737,N.Kaeding,2007,LAC,46,46,1.0,0.9856175972927242,False,2007
00-0022737,N.Kaeding,2008,LAC,46,46,1.0,0.9915254237288136,False,2008
00-0022737,N.Kaeding,2009,LAC,50,51,0.9803921568627451,0.9814658803706824,True,2009---
00-0022737,N.Kaeding,2010,LAC,40,40,1.0,0.9884963023829088,False,2010
00-0022737,N.Kaeding,2012,LAC,6,6,1.0,0.9935327405012127,False,2012
00-0022737,N.Kaeding,2012,MIA,3,3,1.0,0.9935327405012127,False,2012
,,,,,,,,,
00-0022874,J.Scobee,2004,JAX,21,21,1.0,0.9899244332493703,False,2004
00-0022874,J.Scobee,2005,JAX,38,39,0.9743589743589743,0.9847670250896058,True,2005---
00-0022874,J.Scobee,2006,JAX,41,41,1.0,0.9876977152899824,False,2006
00-0022874,J.Scobee,2007,JAX,26,27,0.9629629629629629,0.9856175972927242,True,2007---
00-0022874,J.Scobee,2008,JAX,33,33,1.0,0.9915254237288136,False,2008
00-0022874,J.Scobee,2009,JAX,30,31,0.967741935483871,0.9814658803706824,True,2009---
00-0022874,J.Scobee,2010,JAX,41,41,1.0,0.9884963023829088,False,2010
00-0022874,J.Scobee,2011,JAX,24,24,1.0,0.9942004971002486,False,2011
00-0022874,J.Scobee,2012,JAX,18,19,0.9473684210526315,0.9935327405012127,True,2012---
00-0022874,J.Scobee,2013,JAX,22,23,0.9565217391304348,0.9960536700868192,True,2013---
00-0022874,J.Scobee,2014,JAX,23,23,1.0,0.9926888708367181,False,2014
00-0022874,J.Scobee,2015,PIT,6,7,0.8571428571428571,0.9416598192276089,True,2015---
,,,,,,,,,
00-0023001,S.Suisham,2005,DAL,8,8,1.0,0.9847670250896058,False,2005
00-0023001,S.Suisham,2006,DAL,2,2,1.0,0.9876977152899824,False,2006
00-0023001,S.Suisham,2006,WAS,12,12,1.0,0.9876977152899824,False,2006
00-0023001,S.Suisham,2007,WAS,29,30,0.9666666666666667,0.9856175972927242,True,2007---
00-0023001,S.Suisham,2008,WAS,25,25,1.0,0.9915254237288136,False,2008
00-0023001,S.Suisham,2009,DAL,5,5,1.0,0.9814658803706824,False,2009
00-0023001,S.Suisham,2009,WAS,20,21,0.9523809523809523,0.9814658803706824,True,2009---
00-0023001,S.Suisham,2010,PIT,19,19,1.0,0.9884963023829088,False,2010
00-0023001,S.Suisham,2011,PIT,36,36,1.0,0.9942004971002486,False,2011
00-0023001,S.Suisham,2012,PIT,34,34,1.0,0.9935327405012127,False,2012
00-0023001,S.Suisham,2013,PIT,39,39,1.0,0.9960536700868192,False,2013
00-0023001,S.Suisham,2014,PIT,45,45,1.0,0.9926888708367181,False,2014
,,,,,,,,,
00-0023096,N.Novak,2005,WAS,15,15,1.0,0.9847670250896058,False,2005
00-0023096,N.Novak,2006,WAS,10,10,1.0,0.9876977152899824,False,2006
00-0023096,N.Novak,2008,KC,7,7,1.0,0.9915254237288136,False,2008
00-0023096,N.Novak,2011,LAC,41,42,0.9761904761904762,0.9942004971002486,True,2011---
00-0023096,N.Novak,2012,LAC,33,33,1.0,0.9935327405012127,False,2012
00-0023096,N.Novak,2013,LAC,42,42,1.0,0.9960536700868192,False,2013
00-0023096,N.Novak,2014,LAC,40,40,1.0,0.9926888708367181,False,2014
00-0023096,N.Novak,2015,HOU,29,31,0.9354838709677419,0.9416598192276089,True,2015---
00-0023096,N.Novak,2016,HOU,22,25,0.88,0.9364016736401674,True,2016---
00-0023096,N.Novak,2017,LAC,17,18,0.9444444444444444,0.9400352733686067,False,2017
,,,,,,,,,
00-0023234,M.Koenen,2006,ATL,4,4,1.0,0.9876977152899824,False,2006
,,,,,,,,,
00-0023252,R.Gould,2005,CHI,19,20,0.95,0.9847670250896058,True,2005---
00-0023252,R.Gould,2006,CHI,47,47,1.0,0.9876977152899824,False,2006
00-0023252,R.Gould,2007,CHI,33,33,1.0,0.9856175972927242,False,2007
00-0023252,R.Gould,2008,CHI,41,41,1.0,0.9915254237288136,False,2008
00-0023252,R.Gould,2009,CHI,33,33,1.0,0.9814658803706824,False,2009
00-0023252,R.Gould,2010,CHI,35,35,1.0,0.9884963023829088,False,2010
00-0023252,R.Gould,2011,CHI,37,37,1.0,0.9942004971002486,False,2011
00-0023252,R.Gould,2012,CHI,33,33,1.0,0.9935327405012127,False,2012
00-0023252,R.Gould,2013,CHI,45,46,0.9782608695652174,0.9960536700868192,True,2013---
00-0023252,R.Gould,2014,CHI,28,29,0.9655172413793104,0.9926888708367181,True,2014---
00-0023252,R.Gould,2015,CHI,28,29,0.9655172413793104,0.9416598192276089,False,2015
00-0023252,R.Gould,2016,NYG,20,23,0.8695652173913043,0.9364016736401674,True,2016---
00-0023252,R.Gould,2017,SF,28,30,0.9333333333333333,0.9400352733686067,True,2017---
00-0023252,R.Gould,2018,SF,27,29,0.9310344827586207,0.9425101214574899,True,2018---
00-0023252,R.Gould,2019,SF,41,42,0.9761904761904762,0.9388429752066115,False,2019
00-0023252,R.Gould,2020,SF,36,38,0.9473684210526315,0.929745889387145,False,2020
00-0023252,R.Gould,2021,SF,39,40,0.975,0.933969769291965,False,2021
00-0023252,R.Gould,2022,SF,50,51,0.9803921568627451,0.9460825610783488,False,2022
,,,,,,,,,
00-0023482,M.Nugent,2005,NYJ,24,24,1.0,0.9847670250896058,False,2005
00-0023482,M.Nugent,2006,NYJ,34,35,0.9714285714285714,0.9876977152899824,True,2006---
00-0023482,M.Nugent,2007,NYJ,23,24,0.9583333333333334,0.9856175972927242,True,2007---
00-0023482,M.Nugent,2008,NYJ,2,2,1.0,0.9915254237288136,False,2008
00-0023482,M.Nugent,2009,ARI,8,8,1.0,0.9814658803706824,False,2009
00-0023482,M.Nugent,2009,TB,6,6,1.0,0.9814658803706824,False,2009
00-0023482,M.Nugent,2010,CIN,17,17,1.0,0.9884963023829088,False,2010
00-0023482,M.Nugent,2011,CIN,33,34,0.9705882352941176,0.9942004971002486,True,2011---
00-0023482,M.Nugent,2012,CIN,35,35,1.0,0.9935327405012127,False,2012
00-0023482,M.Nugent,2013,CIN,52,53,0.9811320754716981,0.9960536700868192,True,2013---
00-0023482,M.Nugent,2014,CIN,39,39,1.0,0.9926888708367181,False,2014
00-0023482,M.Nugent,2015,CIN,48,49,0.9795918367346939,0.9416598192276089,False,2015
00-0023482,M.Nugent,2016,CIN,23,29,0.7931034482758621,0.9364016736401674,True,2016---
00-0023482,M.Nugent,2017,CHI,7,9,0.7777777777777778,0.9400352733686067,True,2017---
00-0023482,M.Nugent,2017,DAL,8,8,1.0,0.9400352733686067,False,2017
00-0023482,M.Nugent,2018,LV,4,5,0.8,0.9425101214574899,True,2018---
00-0023482,M.Nugent,2019,NE,15,16,0.9375,0.9388429752066115,True,2019---
00-0023482,M.Nugent,2020,ARI,7,7,1.0,0.929745889387145,False,2020
,,,,,,,,,
00-0023635,D.Rayner,2006,GB,31,32,0.96875,0.9876977152899824,True,2006---
00-0023635,D.Rayner,2007,KC,14,14,1.0,0.9856175972927242,False,2007
00-0023635,D.Rayner,2008,CIN,3,3,1.0,0.9915254237288136,False,2008
00-0023635,D.Rayner,2010,DET,16,16,1.0,0.9884963023829088,False,2010
00-0023635,D.Rayner,2011,BUF,13,13,1.0,0.9942004971002486,False,2011
,,,,,,,,,
00-0023728,S.Andrus,2009,SF,4,4,1.0,0.9814658803706824,False,2009
00-0023728,S.Andrus,2009,TB,6,6,1.0,0.9814658803706824,False,2009
00-0023728,S.Andrus,2010,SF,3,3,1.0,0.9884963023829088,False,2010
,,,,,,,,,
00-0023853,M.Prater,2007,ATL,1,1,1.0,0.9856175972927242,False,2007
00-0023853,M.Prater,2008,DEN,39,40,0.975,0.9915254237288136,True,2008---
00-0023853,M.Prater,2009,DEN,32,32,1.0,0.9814658803706824,False,2009
00-0023853,M.Prater,2010,DEN,28,29,0.9655172413793104,0.9884963023829088,True,2010---
00-0023853,M.Prater,2011,DEN,30,30,1.0,0.9942004971002486,False,2011
00-0023853,M.Prater,2012,DEN,55,55,1.0,0.9935327405012127,False,2012
00-0023853,M.Prater,2013,DEN,75,75,1.0,0.9960536700868192,False,2013
00-0023853,M.Prater,2014,DET,21,21,1.0,0.9926888708367181,False,2014
00-0023853,M.Prater,2015,DET,36,39,0.9230769230769231,0.9416598192276089,True,2015---
00-0023853,M.Prater,2016,DET,31,33,0.9393939393939394,0.9364016736401674,False,2016
00-0023853,M.Prater,2017,DET,40,41,0.975609756097561,0.9400352733686067,False,2017
00-0023853,M.Prater,2018,DET,30,30,1.0,0.9425101214574899,False,2018
00-0023853,M.Prater,2019,DET,35,36,0.9722222222222222,0.9388429752066115,False,2019
00-0023853,M.Prater,2020,DET,38,41,0.926829268292683,0.929745889387145,True,2020---
00-0023853,M.Prater,2021,ARI,47,49,0.9591836734693877,0.933969769291965,False,2021
00-0023853,M.Prater,2022,ARI,17,18,0.9444444444444444,0.9460825610783488,True,2022---
00-0023853,M.Prater,2023,ARI,22,23,0.9565217391304348,0.9589392643284859,True,2023---
00-0023853,M.Prater,2024,ARI,10,10,1.0,0.9580983078162773,False,2024
,,,,,,,,,
00-0024333,S.Gostkowski,2006,NE,43,44,0.9772727272727273,0.9876977152899824,True,2006---
00-0024333,S.Gostkowski,2007,NE,74,74,1.0,0.9856175972927242,False,2007
00-0024333,S.Gostkowski,2008,NE,40,40,1.0,0.9915254237288136,False,2008
00-0024333,S.Gostkowski,2009,NE,47,47,1.0,0.9814658803706824,False,2009
00-0024333,S.Gostkowski,2010,NE,26,26,1.0,0.9884963023829088,False,2010
00-0024333,S.Gostkowski,2011,NE,59,59,1.0,0.9942004971002486,False,2011
00-0024333,S.Gostkowski,2012,NE,66,66,1.0,0.9935327405012127,False,2012
00-0024333,S.Gostkowski,2013,NE,44,44,1.0,0.9960536700868192,False,2013
00-0024333,S.Gostkowski,2014,NE,51,51,1.0,0.9926888708367181,False,2014
00-0024333,S.Gostkowski,2015,NE,52,52,1.0,0.9416598192276089,False,2015
00-0024333,S.Gostkowski,2016,NE,46,49,0.9387755102040817,0.9364016736401674,False,2016
00-0024333,S.Gostkowski,2017,NE,45,47,0.9574468085106383,0.9400352733686067,False,2017
00-0024333,S.Gostkowski,2018,NE,49,50,0.98,0.9425101214574899,False,2018
00-0024333,S.Gostkowski,2019,NE,11,15,0.7333333333333333,0.9388429752066115,True,2019---
00-0024333,S.Gostkowski,2020,TEN,46,48,0.9583333333333334,0.929745889387145,False,2020
,,,,,,,,,
00-0025547,J.Medlock,2012,CAR,23,23,1.0,0.9935327405012127,False,2012
,,,,,,,,,
00-0025565,N.Folk,2007,DAL,53,53,1.0,0.9856175972927242,False,2007
00-0025565,N.Folk,2008,DAL,42,42,1.0,0.9915254237288136,False,2008
00-0025565,N.Folk,2009,DAL,36,36,1.0,0.9814658803706824,False,2009
00-0025565,N.Folk,2010,NYJ,37,37,1.0,0.9884963023829088,False,2010
00-0025565,N.Folk,2011,NYJ,44,44,1.0,0.9942004971002486,False,2011
00-0025565,N.Folk,2012,NYJ,30,30,1.0,0.9935327405012127,False,2012
00-0025565,N.Folk,2013,NYJ,27,27,1.0,0.9960536700868192,False,2013
00-0025565,N.Folk,2014,NYJ,23,23,1.0,0.9926888708367181,False,2014
00-0025565,N.Folk,2015,NYJ,19,19,1.0,0.9416598192276089,False,2015
00-0025565,N.Folk,2016,NYJ,24,26,0.9230769230769231,0.9364016736401674,True,2016---
00-0025565,N.Folk,2017,TB,7,9,0.7777777777777778,0.9400352733686067,True,2017---
00-0025565,N.Folk,2019,NE,12,12,1.0,0.9388429752066115,False,2019
00-0025565,N.Folk,2020,NE,30,33,0.9090909090909091,0.929745889387145,True,2020---
00-0025565,N.Folk,2021,NE,42,47,0.8936170212765957,0.933969769291965,True,2021---
00-0025565,N.Folk,2022,NE,32,35,0.9142857142857143,0.9460825610783488,True,2022---
